event,group,stroke_speed,velocity_mean,velocity_median,velocity_std_dev,velocity_minimum,velocity_maximum,velocity_data_range,velocity_iqr,velocity_skewness,velocity_kurtosis,acceleration_mean,acceleration_median,acceleration_std_dev,acceleration_minimum,acceleration_maximum,acceleration_data_range,acceleration_iqr,acceleration_skewness,acceleration_kurtosis,jerk_mean,jerk_median,jerk_std_dev,jerk_minimum,jerk_maximum,jerk_data_range,jerk_iqr,jerk_skewness,jerk_kurtosis,velocity_x_mean,velocity_x_median,velocity_x_std_dev,velocity_x_minimum,velocity_x_maximum,velocity_x_data_range,velocity_x_iqr,velocity_x_skewness,velocity_x_kurtosis,acceleration_x_mean,acceleration_x_median,acceleration_x_std_dev,acceleration_x_minimum,acceleration_x_maximum,acceleration_x_data_range,acceleration_x_iqr,acceleration_x_skewness,acceleration_x_kurtosis,jerk_x_mean,jerk_x_median,jerk_x_std_dev,jerk_x_minimum,jerk_x_maximum,jerk_x_data_range,jerk_x_iqr,jerk_x_skewness,jerk_x_kurtosis,velocity_y_mean,velocity_y_median,velocity_y_std_dev,velocity_y_minimum,velocity_y_maximum,velocity_y_data_range,velocity_y_iqr,velocity_y_skewness,velocity_y_kurtosis,acceleration_y_mean,acceleration_y_median,acceleration_y_std_dev,acceleration_y_minimum,acceleration_y_maximum,acceleration_y_data_range,acceleration_y_iqr,acceleration_y_skewness,acceleration_y_kurtosis,jerk_y_mean,jerk_y_median,jerk_y_std_dev,jerk_y_minimum,jerk_y_maximum,jerk_y_data_range,jerk_y_iqr,jerk_y_skewness,jerk_y_kurtosis
4,0,346.87414586872455,1617.669806114805,627.0857343993451,4174.4910072261655,0.0,33268.473075212816,33268.473075212816,1358.9426658222299,6.640794957848435,46.73247478098817,243385.59819397173,90751.91321908047,624992.3143043271,0.0,6602810.442255999,6602810.442255999,183798.15992553622,7.338842767265408,64.03326831308159,41322861.864909336,14909183.642548107,108274404.15631677,0.0,992786934.9066442,992786934.9066442,34581963.646176845,7.132504769614148,57.76794929698497,2199.703193657532,999.8650880261314,4526.931158494791,0.0,29695.99311437676,29695.99311437676,1849.7504128483808,5.13267650132197,28.0305118987839,194822.42160515953,59983.81165521287,472854.92789280135,0.0,3009187.884703179,3009187.884703179,189948.7369081724,5.17846970967975,27.558287250890498,26227843.323204104,8996357.868117353,65816735.46595475,0.0,597758000.5704768,597758000.5704768,19742007.543924633,6.2430558533245115,45.59612548397173,1291.2543422509143,699.9055616183385,2469.8745303698834,0.0,14997.976320392303,14997.976320392303,1249.8313600326464,4.8622688699172025,24.126995599535665,115423.39515472736,49986.50971267666,258505.47932916455,0.0,1529587.197207928,1529587.197207928,127465.59976732498,4.790656048120337,23.04887571031481,16191361.67236424,5997571.912078385,37590360.81857554,0.0,302877381.55995727,302877381.55995727,13994334.461515877,5.6285157684136395,35.94232122390745
3,0,219.60884194785956,1803.8190722908264,403.01821954760044,4164.735689674425,0.0,25047.060453422855,25047.060453422855,1224.518773699545,4.08281089777521,18.133451519192295,308390.04380808957,58154.51904181122,671074.8002761434,0.0,5008235.66994966,5008235.66994966,251917.11737635397,4.28979337591646,22.35824378823172,55772155.10525347,11305739.566345211,117263960.35969168,0.0,761101725.7059934,761101725.7059934,46116666.10802999,4.111166518950348,19.536671216402322,1814.7911018838115,749.8238684430048,3730.772511737259,0.0,22094.809990120786,22094.809990120786,899.7886421316191,4.055770948199256,17.426551945991715,172181.0055756316,39981.21483995165,393824.7245521999,0.0,2208962.1199074266,2208962.1199074266,114945.99266486199,3.8305650198131893,15.360866581046064,26317898.236429706,3997182.5568466317,60231366.760561615,0.0,441688672.53147686,441688672.53147686,20985208.423442304,4.282212891711593,21.914695601808454,1165.4405269514214,399.906063169607,2221.3105216821527,0.0,11797.228863503407,11797.228863503407,599.8590947543983,3.483383567066133,12.722849069309122,118326.75715500838,29985.911129961965,237471.90950477836,0.0,1179445.8377786262,1179445.8377786262,62470.6481874285,3.029158897559702,9.563155514112568,18291454.96121899,3997182.5568461446,36005929.54601838,0.0,235833770.8539107,235833770.8539107,14239962.858764546,3.4327402363074206,14.251426869110638
2,0,178.02007548087698,1385.1069337144677,360.5833483571782,3262.0395129138947,0.0,28492.57919556126,28492.57919556126,1343.0474023898353,6.022612117010268,44.3155934642343,250546.04423596797,60013.633778196076,636142.1336949397,0.0,5698961.864490645,5698961.864490645,191183.0860918733,5.857628420924028,41.28532873542243,44954613.32467816,12707322.34509192,110811803.03464213,0.0,859035262.5702972,859035262.5702972,39751569.56935995,5.64794597383202,36.67476926508825,1872.2395528123916,700.0547893125002,4078.6981456017597,0.0,25301.980242293248,25301.980242293248,1200.0939245356903,4.616081985512485,22.71703587375773,137407.87106204338,40006.26188076039,320594.7961115053,0.0,2530396.0639580945,2530396.0639580945,130020.35111246238,5.285172054760479,33.57397058068685,23218049.433148094,5001174.148591618,59386067.87076933,0.0,506118823.8375044,506118823.8375044,17003992.105211943,5.466502555259404,35.819181721663604,1138.7988047340948,400.0313081785716,2325.3149953632847,0.0,13101.025342847492,13101.025342847492,950.0743569240342,4.408755052127762,19.663978409027568,70284.97378366438,20003.13094038108,164949.81582267216,0.0,1310205.0765949027,1310205.0765949027,40006.26188076149,6.005114599240055,41.11246744232716,12421963.980502602,3000704.489155131,31836116.983025648,0.0,262061525.38621768,262061525.38621768,10002348.297183724,5.645272201567621,36.799480839836384
1,0,208.80269620688674,1505.8188035372025,310.26469448365833,4145.8648444640885,0.0,32647.298133169184,32647.298133169184,789.9078808944976,6.1503246042931305,41.940963269213945,234500.9906799892,40115.505457009625,641981.8934980833,0.0,6457336.845459085,6457336.845459085,182601.1498073975,6.715275288166979,54.899241022553404,43241900.24716891,8215741.935156295,112752959.42996155,0.0,972204274.919395,972204274.919395,31839943.756883036,6.401826500259518,47.826839196787546,1935.2905546363402,699.998711251455,4239.249600117449,0.0,29099.946424881266,29099.946424881266,1399.9974225028395,5.2496319885614975,30.215805359209746,192233.33472142892,29999.889535945567,451789.46276207984,0.0,2969989.064058029,2969989.064058029,172499.36483164216,4.891216614539109,26.314642518708766,25369425.096261192,3999977.907208451,65026288.23527895,0.0,587996752.3596163,587996752.3596163,20749885.393643185,5.874300840340415,42.123188328026444,1121.27453139669,499.99907946534717,2231.7718436592922,0.0,14799.972752173291,14799.972752173291,499.9990794653461,5.049270318301804,27.350383718297653,97474.38855953481,29999.88953593758,228615.29996042582,0.0,1519994.4031542777,1519994.4031542777,74999.72383985016,4.937913776792714,26.351529278497047,13448201.584579518,2999983.430406533,33034163.523896467,0.0,299998343.0406206,299998343.0406206,9999944.768021896,5.814420133781039,41.05684131746341
2,0,199.0857760164128,1796.150705253124,293.11991788525097,5339.193021449978,0.0,39055.37256687025,39055.37256687025,1380.1697778623961,5.984883576822323,38.070074305200606,260874.8420245532,39004.64121100091,792993.9219491646,0.0,7778720.717053274,7778720.717053274,177635.66469513977,6.819716603273171,54.6655920283795,47633614.842007816,6929835.224565916,138952769.57110354,0.0,1168278708.7634773,1168278708.7634773,36286621.45891657,6.509319796850904,47.72905269228362,2204.6700151855994,599.9433890881038,5495.9082350861345,0.0,34396.754307718715,34396.754307718715,1599.849037568319,4.984518082396289,25.85672068763096,192289.29068566623,34993.3957051901,534651.1014588203,0.0,3449349.005225969,3449349.005225969,159969.80893801062,5.2974420071519015,28.948385354701774,28375966.537402283,3998867.8885854064,78207345.2865474,0.0,688804993.8088515,688804993.8088515,19994339.442923836,6.007766496121583,42.240517984052524,1257.7760525619183,499.9528242400921,2985.705856866795,0.0,18498.254496883612,18498.254496883612,649.9386715121647,5.105722724840032,26.33836401617275,99516.10207190369,19996.22611725188,289744.392866264,0.0,1879645.2550216876,1879645.2550216876,52490.09355778617,5.334542931926428,29.190588582783107,13634601.473965261,2999150.9164390326,41006586.266511604,0.0,372894430.6105974,372894430.6105974,7497877.291097727,6.435920893765114,47.431671377553016
3,0,194.57663755220335,1961.9066490266582,387.5405523059701,4794.773478838944,0.0,28299.726547482955,28299.726547482955,1341.4970986105645,4.3580619678430255,19.89020494500202,319477.0344169379,61431.75602280761,750680.3604834708,0.0,5492369.368853195,5492369.368853195,183754.38542065767,4.676427436694501,25.860072779640408,56328418.43580625,10695871.792203045,129828924.1301165,0.0,831805959.5768136,831805959.5768136,46687350.595586926,4.544732593998275,22.943787564683852,2665.6425814555964,699.7311776321241,5519.3528112003805,0.0,28189.17029889289,28189.17029889289,1699.3471456779303,3.708116650498232,14.04750466419436,273567.53932466556,39969.28334289433,591559.980016197,0.0,2817834.4756737053,2817834.4756737053,159877.13337155775,3.4130580363220813,11.484591128403672,40630573.063384406,6991938.425657706,87632754.57431053,0.0,556358529.0130489,556358529.0130489,30464874.56893705,3.9688315921666555,18.17942798326847,895.1106622956014,599.7695808275149,795.4086636257425,0.0,2698.963113723787,2698.963113723787,1249.5199600573023,0.8501446552897701,-0.46678078355653074,82831.0806119092,39969.28334289011,93733.69639506101,0.0,399692.8334288944,399692.8334288944,122405.93023759659,1.581483177518538,2.090065589719565,11609256.253922291,3995393.3860901184,14998706.308378365,0.0,64925142.52396441,64925142.52396441,16980421.890882958,1.7537429938345277,2.7442906663664584
4,0,265.4924247485961,2199.4278324184247,1096.9844649004133,5018.958070948017,0.0,35970.93115468045,35970.93115468045,2473.319649842816,6.015999308188132,37.3529287792329,318055.4486201759,161337.86588056243,736647.5951732979,0.0,7149623.8062285315,7149623.8062285315,328065.0874423475,6.893563422699104,54.99645943247884,54955037.73202437,25797057.44094319,127119284.76302889,0.0,1074703779.806524,1074703779.806524,56471375.55174494,6.686552577685365,49.683005015121644,2332.5521786003337,1700.0380294192987,4790.691029705901,0.0,31200.697951695794,31200.697951695794,2150.048096030346,5.443544695953575,29.978456781072403,224657.9382936657,120005.36891925245,509139.19325799175,0.0,3140140.486720369,3140140.486720369,215009.619313658,5.21185776084208,26.88853311319055,31309118.627974764,17501174.464222834,70728588.8126578,0.0,626042012.2630383,626042012.2630383,30002013.367239043,6.300118730571745,45.22845158316707,1459.4921079275587,600.0134221479894,2906.7636672356625,0.0,17900.400427415218,17900.400427415218,1300.0290813206793,4.880597863969686,24.69196242559417,144064.41631127335,50002.23704968852,304127.0426511862,0.0,1830081.8760185593,1830081.8760185593,160007.15855900015,4.74984018398596,23.152441759251566,20039440.039577622,8000536.8979302915,43193709.78220242,0.0,362024294.6313417,362024294.6313417,20001342.244824752,5.701975203559902,38.06243158361842
3,0,203.7621650933449,1577.870144924703,316.2410544746229,3973.531921930232,0.0,28360.493533690806,28360.493533690806,1153.598836611869,5.355143917055457,31.48396729090456,253740.74437831214,55767.34767663447,635496.3071091451,0.0,5652335.377589839,5652335.377589839,216176.46002508898,5.554323117906345,36.97405435203415,43509774.678289555,11846389.827748703,107417986.53798155,0.0,868909409.2372022,868909409.2372022,38367033.00994137,5.694876724301312,37.53208077704157,2063.3520082304312,700.0294152552028,4144.001302093322,0.0,25101.054747009104,25101.054747009104,1600.067234869093,4.144489631971807,18.47187486812506,177326.73019202007,40003.361814089665,408793.66195777326,0.0,2530212.634741073,2530212.634741073,130010.92589578735,4.465491659960741,21.479931976320188,25609288.77945979,6000756.42406225,61670684.20154294,0.0,504063539.621271,504063539.621271,20252552.931211513,4.989916599433605,29.945836948679847,1163.9377975870693,450.01890980693395,2259.9072418889223,0.0,13200.554687670126,13200.554687670126,850.0357185241664,4.301888573376593,19.59137683515618,87827.89372644355,20001.6809070445,215660.55948484474,0.0,1320110.9398649223,1320110.9398649223,60005.042721131045,4.864440624823481,24.51630804762053,12561583.447704725,3000378.212031558,30528435.066618744,0.0,264033282.65876096,264033282.65876096,9001134.636093965,5.639280146520147,38.10796103586983
4,0,341.6950684624726,1925.1710824719953,991.6662572578668,3797.0419958456846,0.0,35526.51433458556,35526.51433458556,2241.1365201273925,6.386510178931181,50.19757995590666,341956.97722111957,178551.84424322535,739944.3328703078,0.0,7104439.502395429,7104439.502395429,337138.15810405393,6.243052990439411,47.291057643386736,57118976.83341943,23413393.17901683,126152197.31860888,0.0,1065536436.41716,1065536436.41716,59523320.83167403,6.119171952760092,43.655026725128266,2465.006563389909,1499.817735175186,4702.4692795038445,0.0,31196.208891643175,31196.208891643175,2199.73267825694,4.971636806412989,26.36359399197217,190706.33431470738,109973.26944980743,381607.56242105074,0.0,3119241.8243943485,3119241.8243943485,199951.39899963842,5.612341056663825,36.878127367944025,30860176.387747888,15494350.47695861,69279742.547157,0.0,623772561.1368991,623772561.1368991,27989794.409989487,5.855580254365964,40.71293676462817,1519.3275593725482,999.8784901167685,2653.2733287211695,0.0,16997.934331985063,16997.934331985063,1299.8420371517568,4.847639877987066,25.319420223376937,115754.99664978939,49987.84974990722,204737.05106681536,0.0,1699586.8914969207,1699586.8914969207,134967.19432475837,5.684990075219008,40.39811300448874,19066218.84025365,10995990.661066398,38360541.08445816,0.0,339876074.9784386,339876074.9784386,20992345.80749013,5.801051780124176,40.808285486009375
1,0,228.2656667184515,2325.8280930297697,410.4736077864067,5333.265311487706,0.0,30814.872698621835,30814.872698621835,1842.7514019962125,4.107640876676526,18.25033861356469,398275.4283040339,88829.6117529425,847696.0609264735,0.0,6131693.4700812055,6131693.4700812055,306785.2332496541,4.384741524991851,23.345605782994173,73746506.10122295,21003529.460190676,148418854.04609662,0.0,921386949.7399276,921386949.7399276,68763278.57430288,4.173019917479162,19.943393528385958,2448.7085976391368,600.0336120236047,5053.7894576301105,0.0,27601.546153085204,27601.546153085204,1600.0896320629088,3.7249495009288798,14.90861083996775,253679.21350168058,30003.36129650826,533265.9817231882,0.0,2760309.239278597,2760309.239278597,185020.727995128,3.4286699716773366,12.49526294446221,40424514.50656307,7001176.486730074,82046754.92759201,0.0,549092270.1735532,549092270.1735532,32505462.259818673,3.8275824895738886,17.8886197015244,1150.0644230452176,500.02801001965395,2427.033837672419,0.0,13700.76747453867,13700.76747453867,900.0504180353905,4.592527603607124,20.857114109206464,107253.39497946632,30003.36129650582,250074.86065330697,0.0,1370153.4992071295,1370153.4992071295,110012.32475385784,4.385670431489999,19.115859565520385,16436972.616402136,4000672.2781318915,37752147.28554539,0.0,273045882.9824773,273045882.9824773,14252394.990843818,4.975550724883568,27.79110777914653
4,0,286.18693259949805,2296.937781894639,651.6371912595321,5392.4439985733015,0.0,36255.16360522494,36255.16360522494,1987.5345966951827,5.029931763006096,27.482920177224067,337660.38768802315,114776.10708623413,805775.8239971759,0.0,7228663.510734305,7228663.510734305,260893.5279347022,5.724628193049138,39.74645039616596,56673938.966906935,17172428.25333623,137470696.6514477,0.0,1085416273.0791824,1085416273.0791824,43697485.15440735,5.6124945169350555,36.58035499015823,2988.567890823245,1499.998224361566,5642.9293051067,0.0,30999.96330347271,30999.96330347271,1949.9976916700357,3.8128546384331226,15.05801672189245,316070.680267105,119999.71589801871,623303.8799198131,0.0,3109992.6370236864,3109992.6370236864,204999.51465911898,3.4335024770735396,11.803715071739653,44151741.938746534,15999943.179637372,91380238.55014025,0.0,620997794.659686,620997794.659686,36999868.60291136,4.136648622506163,19.802127033578227,1823.9978408236743,799.9990529928352,3600.6934478086155,0.0,18799.977745331835,18799.977745331835,1699.9979876097482,4.1610957785538725,16.782497194503975,191627.45329451226,79999.81059867913,390108.9609433973,0.0,1899995.5017186503,1899995.5017186503,189999.5501718652,3.801959351602594,13.733167541429765,24657446.680948254,7999971.589818687,53087028.20360519,0.0,377998657.6189392,377998657.6189392,22999918.320728593,4.851131002366931,26.495329944050614
2,0,259.53619678353465,1257.2384134491765,318.00052942857246,3310.268734983526,0.0,23715.94103481725,23715.94103481725,400.3263564157615,5.134366496399318,29.682893422400632,207316.87793746215,44717.055102597966,532983.2936646014,0.0,4617672.3539362885,4617672.3539362885,64306.552258783,5.384277089715761,36.017655008275284,38060245.825839,7584360.842092015,93746968.04509458,0.0,698881595.8924763,698881595.8924763,17492147.214323573,5.089282992032199,30.63662942345563,1987.4043488932525,649.9687178770329,4082.752038909097,0.0,22498.917157281943,22498.917157281943,924.9554831327272,4.021837403907287,17.02445160495796,205594.24466078894,39996.14998520204,443440.4084484244,0.0,2359772.84912708,2359772.84912708,89991.33746671215,3.7617202095455022,14.779115541397584,26119823.987779118,3999422.5116776186,62839204.66140552,0.0,460933444.4707895,460933444.4707895,11998267.53503179,4.64521156019118,25.659564462079114,1229.940804598086,749.9639052427303,1548.290211649023,0.0,7499.639052427315,7499.639052427315,1124.9458578641022,2.5481805202490393,6.833504844108974,105444.3954155391,39996.149985205375,160538.3403058786,0.0,749927.8122225716,749927.8122225716,69993.26247410814,2.5067258177053726,6.064877488101008,12277797.065417426,2999566.8837580797,22172230.786079865,0.0,143979210.42037645,143979210.42037645,8998700.651273951,3.4113544109359806,13.914898223812912
4,0,431.5062880339442,1038.3155661180238,489.2989868376002,2284.9794739269364,0.0,17005.516074747222,17005.516074747222,800.8506175884513,5.886578404818823,37.17226299239983,166707.7473821394,59122.42323676133,385242.85325614817,0.0,3350746.989667243,3350746.989667243,116185.23305011442,5.926079824183765,40.968059238879086,30162468.49225761,10374972.570779232,68979057.50191213,0.0,505352536.382713,505352536.382713,23526012.1305257,5.582682148264415,34.558337320499504,1648.7582321859156,999.8920891966202,2279.7196574084146,0.0,14898.39212902964,14898.39212902964,1399.8489248752603,4.2422144578138,21.485230349726255,153873.0354980319,59987.051402282465,258827.65380094192,0.0,1489678.4431565928,1489678.4431565928,152467.08898079442,4.061650621015413,17.67722964178604,19335511.26904906,5998057.81513697,40581454.91848049,0.0,292905156.6391887,292905156.6391887,17494335.29414902,4.721758126294979,25.83070721322718,1132.4864749379124,899.9028802769681,1279.6469248042717,0.0,8199.115131412285,8199.115131412285,799.9136713573148,3.8723454839589224,17.96803013053186,80136.54815535147,49989.20950189909,123554.41276170155,0.0,819823.035831145,819823.035831145,59987.05140228335,4.26806458325523,20.0850970783852,11722394.737916438,4998381.512613829,23663372.482082378,0.0,163946913.61374384,163946913.61374384,7997410.420181427,4.287760004662721,20.86312390082768
3,0,246.378480525268,1041.197885763062,306.453505549428,2565.7427208711815,0.0,19374.97840182493,19374.97840182493,349.42172849922656,5.191558410515472,31.490122040493944,167256.93809982738,40001.04300401584,412989.82987477403,0.0,3784489.987904198,3784489.987904198,51998.88586558054,5.451130231234643,38.113347576982626,30229219.138665453,6551312.344897606,72783038.6061045,0.0,572208768.8693904,572208768.8693904,16162468.32186798,5.172834749639457,32.88085799462642,1476.1062009540706,650.008474352393,2945.424237835393,0.0,19300.25162307845,19300.25162307845,700.0091262256735,4.890089285386447,26.28145398141166,117769.02820597107,30000.78225301188,296049.5301080757,0.0,1940050.5856947466,1940050.5856947466,50001.30375501624,5.020313512432962,27.361903514900423,15933956.532295078,3000117.338716661,43357450.65262287,0.0,387015136.694445,387015136.694445,6000234.677433217,5.8239318014132815,41.24815537665751,936.1824180525302,600.0078224791295,1089.8952357648438,0.0,5800.075617298123,5800.075617298123,750.0097780989086,2.7871606617207045,8.350084922606872,63520.174770265476,30000.78225301082,111302.58780787,0.0,590015.384309214,590015.384309214,40001.04300401084,3.045574595169781,9.294226326420606,8885482.65858643,3000117.3387166844,16640932.344522163,0.0,117004576.2099446,117004576.2099446,4000156.451622084,3.583486555409186,15.184231677575827
2,0,158.03407149240786,1274.1363775449681,306.1523265374185,2807.9473590964994,0.0,15546.232175700836,15546.232175700836,477.6714295687008,3.6730449425433584,14.457380813616439,214244.1787876818,49104.894766661666,449467.4915440187,0.0,3086856.1792427246,3086856.1792427246,82602.00737110649,3.9102726058862256,18.516266366221437,39320627.495331526,8916033.102644576,78595582.49694742,0.0,464141959.75850576,464141959.75850576,27552098.951076534,3.70464781514293,15.666641038406219,1363.6232030087876,599.9942093238526,2579.006896499259,0.0,15499.850407533206,15499.850407533206,799.9922790984574,4.087182982414695,18.318023171036547,139381.92496037946,29999.420935181595,297009.5575463741,0.0,1569969.695607802,1569969.695607802,39999.22791357791,3.5904248614312366,13.561792018388015,21606517.263348334,4999855.234493377,45596042.378904484,0.0,311990966.6324137,311990966.6324137,9499724.945538457,3.9742286513081813,19.115131901832886,735.47677271958,499.9951744365383,816.1785291268777,0.0,3599.965255943236,3599.965255943236,499.99517443655543,2.1252567762259735,4.139752305519763,62351.73762998398,19999.61395678817,90391.47540409277,0.0,369992.8582005646,369992.8582005646,39999.22791357535,2.1251152954393344,3.6169245284301397,8797042.588258058,2999913.140696208,13943479.692609286,0.0,72997886.42360958,72997886.42360958,6749804.566566856,2.6089050905017688,7.060622027743012
1,0,152.19411464617613,1017.0575304001787,293.25141582678987,2474.402958151272,0.0,13646.945385638479,13646.945385638479,387.35779992277776,4.311134333705899,18.60681166802929,153048.7154003728,42343.440006660574,380333.310968418,0.0,2697688.4147499823,2697688.4147499823,58253.766992416255,4.802038844927527,26.003292482385035,28340922.587893113,6999386.547297594,67509868.4653506,0.0,406222441.387785,406222441.387785,13970326.048815219,4.492369744669557,21.536129769668698,1807.0900652830812,549.9839329122422,3408.6002759222065,0.0,13499.605626027764,13499.605626027764,899.9737084018509,2.8392559595243507,6.921999400475601,185206.5699930279,39997.663003189125,369583.00736263295,0.0,1349921.126357633,1349921.126357633,84995.0338817769,2.6372889146815117,5.458146350801657,22459570.019899976,3999649.455598627,50687612.329230055,0.0,268976425.88900757,268976425.88900757,9999123.638996564,3.4945948598218,12.62807357060065,868.7246213045639,649.981011623559,833.4313725319095,0.0,3399.90067618477,3399.90067618477,749.9780903348774,1.7273965912339353,2.7330311406398,74995.61813097965,34997.95512779081,95432.01274795971,0.0,349979.55127790483,349979.55127790483,52496.93269168574,1.9061809920828667,2.5938011918144994,9393913.52400467,3999649.4555986812,13672709.737122413,0.0,68993953.10907629,68993953.10907629,9749145.548021648,2.6678492877920514,7.660765638034764
2,0,134.64985839994648,1033.2587997259116,199.9959847522005,2592.1548198771816,0.0,14159.517982931999,14159.517982931999,278.02748101438004,3.6984071777685936,13.923757349259883,163693.64811788258,30783.473461132267,402263.76024627354,0.0,2749387.941125545,2749387.941125545,44729.953606130075,4.059754414900443,19.121051497851706,28545836.137621976,5237112.126032105,68712727.93933381,0.0,416522768.8646627,416522768.8646627,8967511.631509133,3.9515325199827283,17.135232791430152,1595.4225147277737,399.9919695044099,3137.8977279875076,0.0,14099.716925030138,14099.716925030138,574.9884561625831,3.022504540067667,8.774835409424474,183706.90920451758,19999.196958501216,362091.09418465977,0.0,1489940.1734083404,1489940.1734083404,114995.38251138198,2.555195445610355,5.867133610933909,22567606.24469375,1999879.5449849095,50050788.18470532,0.0,289982534.02272815,289982534.02272815,10749352.554290785,3.396649913699085,12.969359553713621,855.5383792177433,499.9899618805013,1062.9351703289508,0.0,5099.8976111811135,5099.8976111811135,599.9879542566038,2.596578497959619,7.020213635523257,81996.70752985451,29998.795437751818,130113.95158757707,0.0,549977.9163587834,549977.9163587834,39998.39391700286,2.309598578096362,4.680347477675791,10523175.700988907,2999819.317476498,18857449.99775462,0.0,105993615.8841696,105993615.8841696,5499668.748706901,2.9010382884524595,9.444341366998264
3,0,194.14847356665868,1334.5575538676585,339.56676887553624,3988.8079127606215,0.0,23933.985329528707,23933.985329528707,399.7368457818529,4.986391133734731,24.551291329691693,225641.26248001796,38922.45072791553,652285.4138800846,0.0,4674737.398212098,4674737.398212098,73348.50622361021,5.100960060748517,28.494076474484302,41147789.813660294,6635606.948979906,115143421.6507515,0.0,706760457.955902,706760457.955902,15447714.199175324,4.810062132382629,24.141414409139884,1577.3307670712677,599.9663040393608,4199.050565288115,0.0,23898.657777568667,23898.657777568667,599.9663040393775,4.844882639170019,22.774252262003543,154241.93336603127,29996.630498555554,456009.2091564415,0.0,2409729.316717323,2409729.316717323,39995.50733140907,4.422866113543008,18.79878628334712,21790848.817626193,2999494.5889757243,68216559.70348623,0.0,479919134.2360918,479919134.2360918,4999157.648292439,5.0565685024792995,27.766037413427007,741.8938168228864,599.9663040393608,618.8999099764053,0.0,2999.831520196937,2999.831520196937,649.9634960426674,1.7622366447544153,3.683719184002948,49494.44032261734,19997.75366570582,70192.42397325186,0.0,359959.565982664,359959.565982664,49994.38416425904,2.7140748271613333,7.534434216792647,6705536.792243184,2999494.5889755576,10702430.499712253,0.0,65988880.957461126,65988880.957461126,4999157.648292633,3.2039217157982924,12.065561178561733
1,0,279.0646534788459,1128.6784040164264,316.22306377904783,2748.428740320084,0.0,18509.451936890826,18509.451936890826,402.94600192335133,4.719496586291204,25.08663996514872,183627.0455908178,43957.64778490925,442199.7407904821,0.0,3631837.422830881,3631837.422830881,59279.91614617992,4.949832412022841,30.54652211857477,33776694.127132185,7167952.2639178075,78567931.93629356,0.0,548267356.5999069,548267356.5999069,14476369.329768939,4.641422835606008,25.64446527081944,1483.6988676265096,599.9910781311168,2965.253666734274,0.0,18499.72490904215,18499.72490904215,699.9895911529374,4.534020749217668,22.4474191374949,114508.78960462863,39998.810426323325,248191.7541484116,0.0,1849944.9822174844,1849944.9822174844,47498.58738125858,4.643687141315906,27.025156917953154,17586371.423469402,3999821.5652752905,44640155.7311839,0.0,369983494.7879604,369983494.7879604,4999776.956594094,5.322173675648857,35.09384420119641,816.2040792594195,499.992565109264,856.6033305571582,0.0,3199.952416699183,3199.952416699183,499.99256510925625,1.7096102942229983,1.7749962809550794,61971.84115394271,24999.256516452824,92804.6202461311,0.0,329990.18601717247,329990.18601717247,29999.107819741384,2.038687011378354,2.5504526569484964,8349142.10227359,2999866.1739563798,14060065.5807328,0.0,63997145.0444039,63997145.0444039,4999776.956593594,2.5306376082931004,5.845054636524782
3,0,236.87762663807837,1591.2784868703222,304.1123016369354,4140.007487211434,0.0,22303.603046653967,22303.603046653967,688.994679367433,4.372360863754403,18.763253922798068,269643.3659227681,53235.78237872153,664254.8994651849,0.0,4429662.539273105,4429662.539273105,187081.54528419004,4.607925699939397,23.328696838130746,49734035.57074402,11149165.470365398,116654010.944755,0.0,665788545.1851516,665788545.1851516,35178200.0846952,4.35861099871526,19.694798502299097,1602.9478427824297,499.8797846514884,3939.990042337564,0.0,21994.710524665246,21994.710524665246,599.8557415817936,4.617973514931995,20.93845112947355,173316.6286579907,34983.171874451364,431651.6431450632,0.0,2198942.2321082978,2198942.2321082978,47477.16182961102,4.121948266024708,16.41756445902055,26816713.58547427,3997115.5252633016,67850233.9229206,0.0,439682707.7789413,439682707.7789413,14989183.219737932,4.446337323499569,21.674357273503112,876.7122376964543,499.8797846514884,905.0267690676875,0.0,3699.1104064209735,3699.1104064209735,774.8136662098154,1.5743726402799492,1.8024692129166713,72853.84364964899,19990.38392825925,99051.00693736576,0.0,369822.10267275514,369822.10267275514,59971.15178477132,1.7919736152740595,1.9755645425353636,10688715.176931301,3497476.0846052016,15459922.113308167,0.0,70948800.57342003,70948800.57342003,10992067.694473105,2.111480571055309,4.200271027050694
